URI,class_name,title,text
7777536112,general_biz_trend,Middle East Crude-Benchmarks rise; Aramco to supply full oil volumes to Asia in November,"Middle East crude benchmarks Oman, Dubai and Murban drifted higher on Tuesday. Iran's top authority Ayatollah Ali Khamenei said on Tuesday that Tehran had not been involved in the Hamas group's weekend attack on Israel. Saudi Aramco has notified at least four North Asian buyers that it will supply full contractual volumes of crude oil in November, sources with knowledge of the matter said. Refiners in China, the largest buyer of Saudi crude oil, have kept their nominated volumes steady in November."
7779181542,general_biz_trend,Middle East Crude-Benchmarks retreat as fears of supply disruption ease,"Middle East crude benchmarks Oman, Dubai and Murban dropped on Wednesday. Fears eased about potential supply disruption from the battle between Israel and the Palestinian Islamist group Hamas. Saudi Arabia and Russia, the world's top two oil exporters, will discuss the situation on the oil market and oil prices. China has reaped savings this year of nearly 10 billion through record purchases of oil from countries under Western sanctions, according to Reuters' calculations based on data from traders and shiptrackers. Trades for December-loading Russian ESPO crude have started."
7779976073,general_biz_trend,Fighting in Gaza Could Lead to Shipping Disruption in Strait of Hormuz,"Hamas receives support from Iran's Islamic Revolutionary Guard Corps (IRGC), and it coordinates with its sponsors in Tehran on major operations. Wall Street Journal reports that IRGC officers were present during some of the planning meetings for Saturday's attack, and that Iran gave a green light for the operation. If Israel decides to take retaliatory action against Iranian forces or their proxy groups, Iran could move to restrict transits through the Strait of Hormuz for tankers with Israeli or American ties."
7791493012,general_biz_trend,Oil Prices Climb As YOU.S. Warship Intercepts Three Missiles Fired From Yemen  OilPrice.com,"A YOU.S. Navy warship stationed in the Red Sea has intercepted three missiles fired from Yemen, media has reported. This is the latest in a string of indications that the conflict in the Middle East may be escalating, after reports that Israel was strengthening its military presence along the border with Lebanon. Separately, the AP reported that there had been another strike, this time in Iraq, targeting You.S and coalition partner forces at a diplomatic center near Baghdad International Airport. The missiles were launched by the Houthis who currently control Yemen and are affiliated with Iran's government, the reports added."
7797363321,general_biz_trend,Middle East Crude-Benchmarks fall on easing supply concerns,"Middle East crude benchmarks Oman, Dubai and Murban dropped on Monday, tracking a price retreat of global benchmarks Brent and WTI. Spot premium for medium sour crude Oman dipped to 2.25 a barrel over the Dubai quotes, its lowest level so far this month. The price decline came as the market questioned purchase demand in China, the world's biggest crude oil importer. China's CNOOC 0883.HK announced on Monday the discovery of a large deep-reservoir coalbed methane field in the north of the country."
7508000699,general_biz_trend,Nonprofit plans affordable housing effort with modular homes,"A Richmond nonprofit wants to start making modular houses to help tackle the city's affordable housing crisis. Project:HOMES will build a warehouse facility to assemble modular homes on the vacant lot at 112 Carnation St. The warehouse will be a working lab for the production of modular and manufactured home prototypes, said Mark Baker of Baker Development Resources, handling the zoning request for the nonprofit. The nonprofit will utilize contractors and volunteers to produce affordable replacement homes for their clients in obsolete manufactured housing in the region."
7481743448,general_biz_trend,Is Tornado Alley shifting due to climate change? Scientists explain how warming climate affects tornado activity,"The mid-South is at a 25 greater risk of tornado threats, an expert says. At least nine EF3 tornadoes were confirmed to have touched down in Arkansas, Illinois, Indiana, Tennessee and Delaware. The evidence points to climate change contributing to the frequency and magnitude of tornado behavior, experts say. More violent and widespread tornado activity is expected in the future as global warming persists, experts tell ABC News.""This is a representation of what we might perhaps expect to happen in a particularly active tornado season as we move forward in a warming climate regime,"" Jana Houser says."
7500683996,general_biz_trend,Climate change threatens treasures of ancient civilizations in Iraq,"Iraq is among the countries worst-hit by climate change. It endured a dozen major sandstorms last year. When the storms clear, layers of fine sand cover everything, including the Sumerian ruins of Umm al-Aqarib, the Mother of Scorpions, in the southern desert province of Dhi Qar. Sandstorms have slowly begun to reverse years of work there to unearth the temples' terracotta facades and many priceless artifacts. In the next 10 years, it is estimated that sand could have covered 80 to 90 percent of the archaeological sites."
7476216486,general_biz_trend,Most Of India To Witness Above-Normal Temperatures From April To June,"Most of India, barring parts of northwest and peninsular region, is expected to experience above-normal maximum temperatures from April to June. Above-normal heatwave days are predicted in most parts of central, east and northwest India during this period. A significantly higher number of heatwave Days are predicted over parts of Bihar, Jharkhand, Uttar Pradesh, Odisha, West Bengal, Chhattisgarh, Maharashtra, Gujarat, Punjab and Haryana, IMD said."
7474367527,general_biz_trend,Pakistan's female agriculture workers suffering since 2022 floods,"Haleema Aslam is among 7.2 million female agricultural workers in Pakistan exposed to extreme weather events. Her village in Sindh province was one of the worst affected by last year's catastrophic floods. Floods were caused by melting glaciers and record monsoons - both induced by climate change. Pakistan's Minister for Climate Change Sherry Rehman called the unprecedented floods the worst humanitarian disa in the country's history, according to a 2018 report (PDF) by the United Nations."
7499727798,general_biz_trend,Chinese scientists say flash droughts are becoming the new normal,"Researchers find a global shift from droughts that develop slowly to rapid-onset dry spells marked by quick loss of moisture from plants and soil. Trend may have an irreversible impact on ecosystems and raise challenges for weather monitoring and prediction, they say. Droughts have typically been a slow-onsets phenomenon that can persist for months or years because of a lack of rainfall. However, a study led by Chinese scientists found there has been a global transition from slow-growing droughting to flash drought."
7500603367,general_biz_trend,Why do forest fires occur frequently?,"For a fire to start, three conditions must be met - combustibles, a fire source, and a fire environment. High temperatures create an environment conducive to fires, with an abundance of combustible materials in the forest. On April 11, a forest fire broke out in Yuxi, southwest China's Yunnan Province, sending thick black smoke billowing into the air. The National Forest and Grassland Fire Prevention and Fighting Command issued a red alert, the highest level for forest fire risks in southwestern Sichuan Province, on April 14."
7497738436,general_biz_trend,Racial disparities are working against disaster recovery for people of color. Climate change could make it worse  CNN,"People of color in the US face heightened risks of harm from climate-induced disasters. Non-profits are pushing to remedy that disparity with more equitable approaches to disaster preparedness, response and recovery. Many marginalized people, Black in particular, have faced socioeconomic factors that relegate them to living in environmentally hazardous areas or substandard housing structures. That was the situation this past March 24 when a severe tornado leveled much of the Black-majority rural town of Rolling Fork, Mississippi, killing 26 people."
7484807959,general_biz_trend,478 tornado reports across 25 states: How a mild winter led to destruction,"There have been at least 478 tornado reports this year across 25 states as of Wednesday. Only 2017 and 2008 had more at this point in the year. Warmer-than-usual winters create the type of atmospheric instability in early spring. This dynamic is why tornadoes in the South occur more commonly in the cooler months, from late fall through winter and into early spring, experts say. It is also why this part of the country may become more vulnerable as the world warms, they say."
7463540355,general_biz_trend,Nighttime Tornadoes: How To Stay Safe  Weather.com,"Tornadoes at night are more than twice as likely to be deadly as those during the day. You can, however, take steps to be as safe as possible. In general, your awareness of the threat of overnight severe weather, before you go to sleep, is very important. The Weather Company's primary journalistic mission is to report on breaking weather news, the environment and the importance of science to our lives. This story does not necessarily represent the position of our parent company, IBM."
7464685631,general_biz_trend,Earth Struck By the Strongest Geomagnetic Storm in Almost 6 Years!  Weather.com,Space weather experts had been anticipating a relatively docile G2-class geomagnetic storm to strike Earth on March 23-24. But what struck our planet was a severe G4-class storm and the strongest in nearly six years. The storm's unexpected ferocity triggered auroras as far south as New Mexico in the US and even forced spaceflight company Rocket Lab to delay a launch by 90 minutes. The flurry of explosive solar activity of late can be attributed to our Sun slowly inching its way towards the peak activity phase of its 11-year solar cycle.
7785282728,individual_accidents_tragedies,Philadelphia Police Officer Killed in Airport Parking Garage Shooting,"Philadelphia police officers Richard Mendez, 50, and Raul Ortiz, 20, witnessed a group of individuals breaking into a car in the parking lot at Philadelphia International Airport. Upon intervening, a confrontation ensued, leading to the officers and one of the suspects being shot. The suspects fled the scene in a stolen SUV, which was later seen at a hospital where it dropped off 18-year-old Jesus Herman Madera Duran. Duran, who had sustained multiple gunshot wounds to his chest, abdomen, and left arm, was pronounced dead shortly after his arrival at the hospital."
7785127532,individual_accidents_tragedies,YOU.S. Drone Strike Kills Suicide Bombers Targeting Kabul Airport,"NEW: A YOU.S. drone strike Sunday struck a vehicle carrying multiple suicide bombers. NEW: A rocket that struck a neighborhood just northwest of the airport killed a child. The Taliban initially described the two strikes as separate incidents. The airstrike came as the United States winds down a historic airlift that saw tens of thousands evacuated from Kabul's international airport, the scene of much of the chaos that engulfed the Afghan capital since the Taliban took over two weeks ago. After an Islamic State affiliate's suicide attack that killed over 180 people, the Taliban increased its security around the airport."
7437373935,individual_accidents_tragedies,Chile Airport Shootout Leaves Two Dead as 32 Million Heist Thwarted,"A group of at least 12 people attempted to steal 32 million in an armored truck with cash. The General Directorate of Civil Aeronautics, or DGAC, was able to thwart the robbery. The failed attempt recalls a successful 2014 theft of about 10 million from the same airport. A shootout between security forces and the intruders at Arturo Merino Benitez airport left a security officer and a suspected thief dead. The other alleged assailants escaped after a shootout with security forces at the airport."
7439588768,individual_accidents_tragedies,North Carolina man crashes compact car through airport doors and...,"A man in North Carolina drove his compact car through the glass doors and windows at the Wilmington International Airport terminal. Authorities shared that the culprit faces several federal charges. No one from the public was injured during the incident. The airport is open and had minimal impact to operations. The New Hanover County Sheriff's Office have not released the name of the man or his motivation for causing significant disruption at the airport. In a press release, the airport thanked first responders for their swift actions and said it expects to be fully operational by the morning."
7781721106,individual_accidents_tragedies,Crew member injured by pressure washer  SWZMaritime,"The Nautical Institute gathers reports of maritime accidents and near-misses. It then publishes these so-called Mars Reports (anonymously) to prevent other accidents from happening. A crew member was injured by the water jet on a vessel underway. The victim was given first aid, which was, in this case, sufficient. More reports are needed to keep the scheme interesting and informative. To submit a report, please use the Mars report form. A selection of the Mars Reports are also published in the SWZMaritime magazine."
7767188232,individual_accidents_tragedies,Filipino Fishermen Killed in South China Sea Collision with Merchant Ship,"Three Filipino fishermen were killed in a collision with a commercial ship in the South China Sea. The victims included the captain and two crew members of the Filipino Fishing Vessel (FFV) Dearyn. The incident happened while their vessel was moored at their payao, which is a bamboo raft anchored in deep waters with palm fronds suspended underneath to attract schools of fish. The surviving fishermen was able to recover the victims using small boats. The Philippine Coast Guard said it was trying to determine which ships were in the area around the time of the incident."
7797290103,individual_accidents_tragedies,"Fellow locals of Storm Babet victim, 83, reveal flood devastation","Maureen Gilbert died after Storm Babet floodwaters rushed into her home. Her lifeless body was found floating in the floodwaters at her waterlogged home. Dave Thomas, 76, a fellow resident of Tapton Terrace, said he had to pay for his own tanker to come and pump out the water. Mr Thomas said: 'I had a pump come, it got about 150 tonnes. This is the second one I have had, the first was 2007' Anne Squires, 38, has lost everything in the flooding and does not have insurance."
7501731403,individual_accidents_tragedies,1 person has died in the fungal outbreak at a Michigan paper mill that infected nearly 100 workers,"A contractor who worked at the Escanaba Billerud Paper Mill died of blastomycosis. The health department began investigating an outbreak at the mill last month. A total of 21 cases have been confirmed by the public health department since March. The mill's vice president of operations says they are deeply saddened by the death. The company has suspended operations at the facility for up to three weeks. more than 70 probable cases have also been reported, the public Health Delta  Menominee County says."
7497304022,later_report,"Big Indiana plastics fire is fully extinguished, mayor says","NEW: Evacuation order for at least 1,500 people still in effect Friday morning. NEW: Fire Chief Tim Brown was not available Friday morning to provide an update. Officials had said earlier Thursday that the fire, which began Tuesday, was close to being extinguished. The 14-acre former factory site in Richmond, Indiana, is about 70 miles (115 kilometers) east of Indianapolis, near the Ohio border.""We are now able to turn our attention to collecting air and water samples,"" mayor says."
7514543702,later_report,Swat blast: Preliminary report denies possibility of sucide blast,"A preliminary report of the explosions at a Counter-Terrorism Department (CTD) police station in Swat's Kabal on Tuesday ruled out the possibility that the incident was a result of a suicide attack. According to the report, there had been no attack on the station, nor was fire opened. Report states station located in safest place and there are two security check posts in front of station. It is yet to be decided whether the explosions were a result. of a short circuit or the result of human oversight."
7445141067,later_report,Threat on United Airlines plane shuts down Vermont airport  MarketScreener,"NEW: Most passengers reunited with their luggage, airport official says. Threat was made Sunday afternoon on a flight en route from Newark, New Jersey. After landing, the plane was taken to a separate area on the tarmac. Authorities searched the plane and its 65 passengers with bomb-sniffing dogs. airport was closed for about three hours and no incoming flights were canceled, director of aviation says. The FBI was in charge of the investigation, he says. official: Airport staff had trained for emergencies and he was pleased by the response."
7431846835,later_report,Photos: Thousands protest in Athens after deadly train crash,"10,000 students, railway workers and groups affiliated with left-wing parties gathered in an Athens square on Sunday to express sympathy for the lives lost. A small group of protesters hurled petrol bombs at police, who responded with tear gas and hand grenades, before dispersing to nearby streets. At least 57 people were killed and dozens were injured on Tuesday when a passenger train with more than 350 people on board collided with a freight train on the same track in central Greece. Prime Minister Kyriakos Mitsotakis's government has blamed human error for the crash."
7466575910,later_report,"Death toll in Mississippi tornado rises to 26, more storms forecast","The death toll after the devastating tornado on Friday in the Southern YOU. has risen to at least 26, with 25 in Mississippi alone. Dozens were injured, while at least one person died in neighboring Alabama, according to media reports. President Joe Biden declared a disaster emergency for Mississippi on Sunday, meaning federal funds can be released for reconstruction. The weather service warned of further violent storms on Sunday with hailstones that could reach the size of chicken eggs. More tornadoes and wind gusts of more than 70 miles per hour are also possible."
7514543702,later_report,Swat blast: Preliminary report denies possibility of sucide blast,"A preliminary report of the explosions at a Counter-Terrorism Department (CTD) police station in Swat's Kabal on Tuesday ruled out the possibility that the incident was a result of a suicide attack. According to the report, there had been no attack on the station, nor was fire opened. Report states station located in safest place and there are two security check posts in front of station. It is yet to be decided whether the explosions were a result. of a short circuit or the result of human oversight."
7514506156,later_report,Swat blast: Inquiry report rules out terror attack,"Preliminary report of explosions at Counter-Terrorism Department police station in Swat's Kabal reveals blast was not a suicide attack. Explosives had been brought from Bajaur, Dir, Swat, and Buner and also included mortar shells, IEDs, and detonators. Two suspected terrorists who were brought in for investigation were also killed in the blast. It is yet to be decided whether the explosions were a result of a short circuit or the result of human oversight."
7512151334,later_report,'Vomiting on a daily basis': What workers say it was like inside C6-Zero before the explosion,"Eight former C6-Zero employees spoke to the Des Moines Register. They said they believed the company's founder, Howard Cornelius Brand III, and his stepsons hid the dangers that employees faced. A company spokesperson has denied the employees' statements, telling the Register the company properly trained staff on how to work with the chemicals. The company and government officials declined to share for months the components of the chemical mix that wafted into the air, the ex-employees said. The explosion destroyed the building and led to an evacuation of the area."
7412541613,lawsuit_legal_insurance,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told","Ainis Guzauskas (41) is charged with one offence under the Air Navigation and Transport Act 1988. He is accused of knowingly causing a false alarm by flying an unmanned aerial system (drone) into the critical area of Dublin Airport. The offence is alleged to have happened at Naul Road on July 2, 2022. Judge John Hughes adjourned the case for the directions of the DPP to be given. He granted bail in the accused's own bond of 500, with no cash lodgement or surety required."
7432421388,lawsuit_legal_insurance,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer","Mangala Narasimhan (54) was an air traffic controller (ATC) and Aviation Safety Officer posted at Mumbai airport. She noticed several air safety violations. Since the lives of thousands of passengers were at stake, she took up these issues with her higher ups, but in vain. When a PIL was filed by a lawyer at Bombay High Court, she was made a respondent, in which capacity she placed all the facts before the judges. She was rewarded by the Airport Authority of India (AAI) by being sacked."
7455277901,lawsuit_legal_insurance,Aviation Regulator To Probe Madhya Pradesh Aircraft Crash That Killed 2 Pilots,"Bodies of flight instructor pilot Mohit Thakur and trainee pilot Vrikshanka Maheshwari were handed over to their families on Sunday. The trainer aircraft had taken off from the Birsi airstrip in Gondia district bordering Balaghat at around 3.06 pm on Saturday. It lost connection with the Air Traffic Control (ATC) at 3.11 pm and crashed in the hills near Bhukkutola village. The reason for the crash could only be ascertained after the probe, an IGRAU spokesperson said."
7424253763,lawsuit_legal_insurance,FAA investigating 'close call' between planes at Boston airport,"The FAA is investigating a close call between two jets on Monday night at a Boston airport. A private charter jet nearly crashed into a JetBlue plane. The Learjet was operated by a private charter company, Hop-A-Jet, according to the FAA. The FAA will work to determine exactly how close the two jets came to each other. The incident in Boston follows a similar close call in Texas earlier this month. A FedEx cargo plane in Austin nearly landed on a runway where a Southwest flight was preparing to take off."
7770689822,lawsuit_legal_insurance,'Planned to make a necklace': Airport agents seize giraffe poop from woman returning to US,"Customs and Border Protection officers in Minnesota said they recently seized a shipment containing a small box of giraffe poop being transported by a passenger returning home from Africa. A photo provided by the agency shows about a dozen large droppings of doo-doo circling what appears to be a seashell in a white box. The passenger declared giraffe feces and stated she had obtained the droppings in Kenya and planned to make a necklace. According to border patrol officials, all ruminant animal feces requires a veterinary services permit to be transported into the YOU."
7769775124,lawsuit_legal_insurance,Belgian intelligence investigating logistics hub of China's Alibaba at local airport,"Belgian officials are looking into risks around the presence of China's Alibaba Group Holding at a cargo airport in the city of Lige. The security service said it was working to detect and fight against possible spying andor interference activities carried out by Chinese entities. Alibaba signed an agreement with the Belgium government in 2018 to open an e-commerce trade hub, run by Cainiao, that would include investment in logistics infrastructure. The Chinese e- commerce company last month filed to list Cainiao on the Hong Kong stock exchange."
7496145295,lawsuit_legal_insurance,Indiana recycling facility had been cited for fire hazards years before this week's massive blaze,"The Indiana recycling facility where a massive fire broke out Tuesday had been cited over building violations including several fire hazards. The site, which held large amounts of shredded and bulk recycled plastic, had been occupied for years by My-Way Trading Inc. Richmond Mayor David Snow said the business owner was fully responsible for the blaze after having previously been ordered to clean up the facility's fire hazard. But some residents have blamed the city, saying it took over the site and then failed to clean it up."
7760376764,lawsuit_legal_insurance,"Brit, 43, arrested at Palma Airport after sexually assaulting attendant","British man arrested on suspicion of sexually assaulting an air steward. Held after allegedly touching his bottom and nipples in a lewd way during the flight. Other passengers helped restrain him until the plane landed in Majorca. Police were waiting for the man, believed to be 43 years old, and took him away in handcuffs after radioing for reinforcements. The detainee, who was wearing a white pair of shorts and a T-shirt when he was arrested, has not been named. He was taken to court in the Majorcan capital today for a hearing which took place behind closed doors."
7792697422,lawsuit_legal_insurance,Target's Insurers Sue Maersk for 5.8 Million for Containers Lost Overboard,"Starr Indemnity  Liability Company acting as the subrogee of Target filed suit in the Southern District of New York on October 19 seeking more than 5.8 million. The suit stems from an incident aboard the Maersk Eidenoven containership (13,100 TEU) which happened on February 17, 2021, while the vessel was sailing approximately 45 nautical miles off the coast of Northern Japan. They believe the entire cargo was lost overboard with the suit alleging negligence or breach of duty by the defendants."
7512983162,lawsuit_legal_insurance,Residents sue Indiana plastics recycling facility owner over fire,"Residents and businesses in Richmond, Indiana, are suing the owner of a plastics recycling facility. They claim the blaze exposed them to noxious gases and tanked their property values. The blaze forced hundreds of people to evacuate and shut down several schools. Cornerstone Trading Group owns the industrial facility that caught fire April 11. The lawsuit also seeks punitive damages from the privately-owned Indiana-based company. and Seth Smith, the company's president and owner, could not immediately be reached for comment."
7511249170,lawsuit_legal_insurance,Furious parents living in potential 'bomb' site in Kildare fear explosion,"Bord Pleanala sensationally overturned Kildare County Council's rejection of Europe's largest battery storage compound. Some 20 major studs are operating within a 5km radius of the 10 acre site near Naas, including the Aga Khan's Giltown and Sallymount and Sheikh Mohammed's Ragusa. Residents say they have been granted leave to take a judicial review against the development amid huge local opposition. One parent asked a public meeting with politicians last week: If a fire started when my kids are at GAA what happens? There is no evacuation plan."
7510345923,lawsuit_legal_insurance,Major row brewing in East Cork over grain warehouse plans,"Residents living near Carrigtwohill in east Cork have strongly criticised An Bord Pleanla's decision to uphold Cork County Council's grant of planning to Owenacurra Agri. It has pitched the needs of tillage farmers and the rapidly growing brewing industry against the desire of locals to protect the rural character of their area. Many residents gathered at the site of the proposed grain storage facility last week to demonstrate their anger, and said they have written to the board calling for a reversal of the decision."
7506638543,lawsuit_legal_insurance,Massive sewage spill could cost L.A. city up to 21.7 million in fines,"State regulators have proposed a record 21.7-million penalty for breakdowns and failures at Los Angeles' largest wastewater treatment facility. The Hyperion Water Reclamation Plant reported more than 150 violations of its environmental permit, including failure to comply with ocean monitoring and reporting requirements. Torrents of raw sewage flooded the facility in July 2021 and resulted in more than 12 million gallons of wastewater spewing into the Pacific off Dockweiler Beach. The penalty, which will be finalized at a public hearing to be scheduled in the coming weeks, is the largest proposed by the LA water board."
7502134528,lawsuit_legal_insurance,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,"Defense lawyers for Pras Michel begin presenting their case in federal court. Michel's lead lawyer, David Kenner, delivered a 25-minute statement. Kenner: Michel grew up in poverty before founding the Fugees with Lauryn Hill and Wyclef Jean. Michel has been charged with making illegal campaign contributions and failure to register as an agent of China. He has pleaded not guilty to all charges and the most serious carries a maximum sentence of 20 years in prison.""The evidence will show that making campaign contributions is not illegal,"" Kenner said."
7504927241,leisure_other_news,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener," ARTEGO S.A. is a Romanian transport company. The company has its headquarters in Tg. Jiu, str. Ciocarlau nr. 38, Jud. Gorj. Out of the total of 8,114,746 issued shares, 6,968,820 shares were present and represented at the meeting. The OGMS is statutory and legally constituted. The meeting was attended by the shareholders registered in the Register of Shareholders on the reference date 04.04.2023. Approval of the of the balance sheet, the profit and loss account for the year 2022."
7494878987,leisure_other_news,Dallas restaurant chain buys Carrollton office for headquarters,"M Crowd Restaurant Group has purchased a 25,300-square-foot office and technology building in Carrollton. Extra Space Storage purchased a 741-unit, climate-controlled self-storage facility in Dallas. Freddy's Frozen Custard  Steakburgers has purchased 1.1 acres at the southeast corner of YOU.S. Highway 380 and Cypress Bend Dr in Princeton. KeyCity Capital has purchased Villa Gardens, a 142-unit multifamily property on Fyke Road in Farmers Branch."
7490036297,leisure_other_news,What next for Tiger Woods after painful Masters withdrawal?  CNN,"Tiger Woods withdraws from The Masters with a foot injury. Woods was nine-over at the halfway point of the third round. Woods had previously squeezed through the cut with a three-over overall score. Woods won the 2008 US Open with a fractured leg, that came the next day as organizers announced he had withdrawn before the resumption of the rain-hit third round in Augusta, Georgia. The 15-time major winner said he was suffering from plantar fasciitis, an inflammation of the heel."
7473817413,leisure_other_news,System to Prevent Boxship Parametric Rolling Receives AiP from LR,Lloyd's Register has awarded Approval in Principle (AiP) to Hyundai's new Onboard Guidance System. The system is designed to help containerships prevent excessive rolling. The World Shipping Council in 2022 reported that the industry was embarking on a three-year study looking at the causes and how to prevent container damage and loss. The solution considers various loading conditions and sea conditions and provides operation guidance on board based on actual operational information in connection with Hyundai Global Service (HGS)'s Integrated Smartship Solution (ISS)
7511663896,leisure_other_news,What is happened to 8 derelict sites we featured in 2017,"Back in July 2017, Derbyshire Live featured eight derelict and empty sites in Derby. Many had been lying empty for years and had become a blot on the landscape for local people and tourists alike. So almost six years later, we decided to take a look at what has happened to them all. Surprisingly progress has only been made on a small number out of the eight, although the others have all featured in plans that have come to nothing so far. Here, we take aLook at the sites - including the Assembly Rooms, in the Market Place; the former Hippodrome Theatre, in Green Lane; and derelict Duckworth Square."
7497950746,leisure_other_news,"Florida's upcoming 6-week abortion ban will disproportionately impact Latina and Black women, advocates say","Latinas and Black women working to keep abortions accessible in Florida worry the new law will result in more people of color being forced to carry unwanted pregnancies to term. The law signed by Gov. Ron DeSantis Thursday night will take effect only if Florida's current 15-week ban is upheld in an ongoing legal challenge. The Radiance Foundation, a faith-based nonprofit group founded by African-American pro-life activist Ryan Bomberger, shared a post on Facebook celebrating the abortion ban."
7502242430,leisure_other_news,Fired Fox News producer says she found more evidence relevant to Dominion case,"Abby Grossberg says she found more evidence relevant to Dominion Voting Systems' lawsuit. She says Fox lawyers ignored repeated reminders about an additional cellphone. Grossberg was fired in March after she filed a lawsuit claiming she was coerced. She said she was being made a scapegoat for the network's 2020 election coverage.""I stand ready to do her part to ensure that justice is done,"" Grossberg said in a statement. she recorded using an app called Otter, which records and creates text transcriptions of audio files."
7473362561,leisure_other_news,Video shows 'ghost co-driver' added to trucker's ELD to skirt HOS rules,"Driver recorded a ghost co-driver being added to his device within 15-20 minutes after the driver contacted the company to request more hours. At the time, the YOUS. driver had no drive time left on his clock and only 12 hours remaining on his 70-hour cycle before he was required by federal law to take a 34-hour reset. The driver requested that FreightWaves not link to the video in the article for fear that his voice or truck may be recognized by ELD Rider representatives."
7497822016,leisure_other_news,'Beef' star David Choe slammed after podcast detailing 'rapey behavior' resurfaces,"David Choe, one of the stars of Netflix's Beef, has drawn controversy for an incident he talked about on a podcast he was hosting in 2014. Clips of the podcast feature him telling a story that has been criticized as rape and sexual assault -- but that he later walked back as a fabrication. At the time, the artist released a statement, denying any truth to the story, saying the podcast is a complete extension of my art. Neither Choe nor Netflix responded to NBC News' request for comment."
7491902646,leisure_other_news,UN-chartered vessel sets sail to unload oil from Yemen's decaying supertanker,"A crude tanker chartered by the UN has departed from the Chinese port city Zhoushan to assist in unloading crude oil from a floating supertanker off the coast of Yemen. The vessel Nautica, which is expected to arrive in Yemen in early May, was purchased from Belgian shipping company Euronav in March to remove more than a million barrels of oil from the deteriorating Floating Storage and Offloading (FSO) Safer vessel. The FSO Safer has not been maintained since 2015 due to the conflict in Yemen, Xinhua news agency reported."
7497696307,leisure_other_news,"Florida couple kidnapped and held for ransom in Haiti have been released, family says","Jean-Dickens and Abigail Toussaint were traveling to Leogan, about 27 miles west of Port-au-Prince, when they were kidnapped last month. Family said they paid more than 2,000 of a 6,000 ransom but the kidnappers changed the deal. The State Department said last month that it was aware of reports that the couple was missing, but did not provide any details. The couple hope to arrive back in Tamarac, a city in Broward County, by Saturday."
7499426950,leisure_other_news,Search underway for 3 Americans who were to sail from Mexico more than a week ago,"Three Americans were to set sail for the United States from Mazatln, Mexico. No record of them arriving in Cabo San Lucas or a report in of their location. Searchers have contacted marinas in Baja, Mexico, but no one has reported seeing the boat. Mexican Navy is leading the search for the three, and the Coast Guard is helping, the YOU.S. military branch says.. The National Weather Service reported that seas along the Baja coast Saturday included waves as high as 10 feet."
7495693680,leisure_other_news,Ex-Capitol Police officer sentenced after sending 'stupid and reckless' messages to January 6 rioter,"Michael Riley was found guilty in October of one of two counts of obstruction of justice. Riley messaged January 6 rioter Jacob Hiles, a boat captain he knew from Facebook. Jury did not reach a verdict on whether Riley's initial messages to Hiles were unlawful. Riley apologized in court on Thursday and said he lost a lot of friendships over his actions. and that they had a severe impact on his family and on his own health.. Assistant YOU.S. Attorney Chris Howland said that Riley's actions were a fundamental betrayal of the defendant's oath."
7496357500,leisure_other_news,Biden Admin Greenlights LNG Exports from Alaska LNG Project,"A commercial fishing vessel that caught fire while moored in Tacoma, Wash. this weekend is now listing heavily to port. The end of a contract between a Bunge agent and a state-run port company in southern Brazil could make room for rivals interested. The Kremlin on Wednesday said the outlook for the landmark YOU.N.-brokered Black Sea grain deal was not great as promises to be made to the U.S. were not kept. The Singapore-flagged chemical tanker Success 9 has been attacked by pirates."
7501548161,leisure_other_news,"Fox could likely survive a nine-figure loss to Dominion, analysts say","Dominion Voting Systems is suing Fox Corporation for $1.6 billion in damages. Experts say the amount would likely be whittled down substantially depending on the jury's judgment or in an out-of-court settlement. With more than 4 billion in cash on its balance sheet as of the end of 2022, Fox could probably cover even the maximum amount that Dominion is seeking without having to sell any of its e-mails. Fox calls the lawsuit a political crusade in search of a financial windfall, but the real cost would be cherished First Amendment rights."
7494706392,leisure_other_news,Why has Italy declared a state of emergency over migration?,"Italy has declared a state of emergency over the sharp rise in the number of migrants arriving on the country's shores. It is the first time Italy has resorted to such a drastic measure since 2011, the height of the European migrant crisis. Since the beginning of the year, some 31,000 migrants have arrived in Italy according to data from the Interior Ministry. The number of arrivals is expected to carry on soaring as the weather improves in the spring and summer, with 3,000 people making landfall in the last five days alone."
7495127139,leisure_other_news,Keeping the noise down in a busy Spanish port,"Average rate of underwater noise has risen by around 20 since the 1970s. The loudest and most disruptive sounds come from military sonar, oil exploration and industrial shipping. These sounds are proven to disorientate and harm marine mammals, fish, turtles, invertebrates and cephalopods. Project partners are mapping and assessing the influence of marine traffic and the impact of the resulting underwater noise on biodiversity. Around 200 cetaceans have already been observed; definitive results will come at the end of 2023."
