URI,class_name,title,text
7851944832,general_medical_trend,"Poor people much more likely to die from sepsis, study finds","Sepsis, or blood poisoning, is a potentially fatal condition triggered when the body reacts to an infection by attacking its own tissues and vital organs. It leads to an estimated 48,000 deaths a year in Britain. Research from the University of Manchester has disclosed for the first time how some groups are at much higher risk of dying from the condition. An analysis of 248,767 cases of non-Covid sepsis in England between January 2019 and June 2022 has found that the most deprived people are twice as likely to die from it."
7851959942,general_medical_trend,AMR among top 10 global public health and development threats- PAHO,"AMR occurs when microorganisms (bacteria, viruses and fungi) undergo changes and stop responding to certain drugs. Helicobacter pylori, Staphylococcus aureus, Streptococcus pneumoniae, Escherichia coli, Klebsiella pneumoniae and Salmonella are microorganisms with highest levels of resistance to several drugs. If the situation continues to surge, up to 10 million AMR deaths could occur globally by 2050, warned the Pan American Health Organization."
7852102967,general_medical_trend,"ESOMEPRAZOLE MAGNESIUM capsule, delayed release Bryant Ranch Prepack","The safety of esomeprazole magnesium delayed-release capsules was evaluated in over 15,000 patients (aged 18 to 84 years) in clinical trials worldwide. The most frequently occurring adverse reactions (1) in all three groups were headache (5.5, 5, and 3.8, respectively) and diarrhea (no difference among the three groups) Nausea, flatulence, abdominal pain, constipation, and dry mouth occurred at similar rates among patients taking the drug or omeprazole."
7851649491,general_medical_trend,6 ways pneumonia affects children's lungs  The Times of India,"Children who have experienced severe pneumonia may develop anxiety or fear of respiratory issues. This psychological impact can affect their emotional well-being, potentially leading to reluctance to participate in physical activities or outdoor play. Preventing the long-term impact of pneumonia on children's lungs is crucial. Here are some steps parents and caregivers can take to reduce the risk of infection. If your child develops symptoms of pneumonia, seek prompt medical attention to minimize lung damage, says Dr. Arun Chowdary Kotaru of Artemis Hospital Gurugram."
7851523700,general_medical_trend,No Adverse CV Effects of COVID-19 Vaccination Seen in Elite US Athletes,"Study is the first to provide direct insights into the safety of the vaccines in US Olympians and Paralympians. No adverse cardiovascular complications associated with COVID-19 vaccination were observed among members of Team USA participating in the 2020 or 2022 Olympic Games. Over a year of follow-up, there was not a single case of sudden cardiac arrestdeath, myocarditis, pericarditis, or myopericarditi identified within the electronic medical record (EMR) system of the USOPC."
7850367759,general_medical_trend,"LANSOPRAZOLE capsule, delayed release Bryant Ranch Prepack","Lansoprazole delayed-release capsules treatment has been well-tolerated in both short-term and long-term trials. The most commonly reported possibly or probably treatment-related adverse event during maintenance therapy was diarrhea. Headache was also seen at greater than 1 incidence but was more common on placebo. Hypomagnesemia and Mineral Metabolism see Warnings and Precautions (5.8) Because clinical trials are conducted under widely varying conditions, adverse reaction rates cannot be directly compared to rates in the clinical trials of another drug."
2023-11-167494343,general_medical_trend,Label: DOXYCYCLINE capsule,"Use of this drug may result in overgrowth of non-susceptible organisms, including fungi. If superinfection occurs, doxycycline capsules should be discontinued, and appropriate therapy instituted. Incision and drainage or other surgical procedures should be performed in conjunction with antibacterial therapy when indicated. All patients taking doxy cycline should be advised: to avoid excessive sunlight or artificial ultraviolet light while receiving doxy Cycline and to discontinue therapy if phototoxicity (e.g., skin eruptions, etc.) occurs."
7850314953,general_medical_trend,Long COVID in nursing homes can harm brain function in older people," COVID-19 is a highly infectious respiratory illness caused by the SARS-CoV-2 virus. The virus spreads through respiratory droplets when an infected person talks, coughs, or sneezes. Older adults are at higher risk of severe illness and death due to age-related changes in their immune system and the presence of underlying health conditions. The study found that nursing home residents who caught CO VID-19 and survived had effects that lasted about nine months. 30 of those who had a confirmed case of the virus died during the study follow-up period, more than twice the percentage that died in the comparison group."
7850404405,general_medical_trend,"CF Dallas, LLC, in Coordination with Sofia Produce, LLC Dba Trufresh, Voluntarily Recalls Select Fresh-Cut Fruit Products Due to Possible Salmonella Contamination - US Recall News","CF Dallas, LLC is voluntarily recalling select fresh-cut products made from whole cantaloupe subject to a previously announced product recall. Salmonella is an organism which can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems. As of November 22, no illnesses have been confirmed to be associated with CF Dallas products. The products are packaged in clear square or round plastic containers, marked with a lot code and best by date on the label."
7850418462,general_medical_trend,Fears over Covid super-spreader events as new vaccine approved: What you need to know,"Fears over Covid super spreader events have led to renewed pleas for Aussies to get the latest vaccine booster. Virologists were adamant that Covid would evolve into nothing more than the common cold but today that is simply not the case and continues to carry a threat, experts warn. WA has already brought back mandates for face masks in hospitals but it is unlikely to affect the masses. Lockdowns are also unlikely Dr Paul Griffin, the director of infectious diseases at Mater Health in Brisbane, said."
7850488597,general_medical_trend,"Leptospirosis vaccine for dogs voluntarily recalled following 'adverse reactions', including one death","The Treidlia Auslepto vaccine is used to protect dogs against a strain of the bacterial disease leptospirosis commonly found in northern Australia. The recall is not mandatory, however it comes after at least eight incidents where adverse reactions were seen in dogs vaccinated with the vaccine. These reactions included the death of one animal and reports of pain, vomiting and diarrhoea in seven others. The voluntary recall comes in the wake of an ongoing national shortage of the leptSpirosis vaccine."
7850752469,general_medical_trend,Epidemiologists ask health ministry to engange traditional healers,"Uganda is situated in a disease transmission belt with dense forests and porous borders. Uganda is susceptible to various disease outbreaks such as ebola, cholera, and marburg. A prevalent pattern during outbreaks is citizens turning to traditional healers before seeking medical assistance, exacerbating disease transmission within communities. Experts say this vulnerability stems from population movement and the climate, making it crucial to proactively address these health threats. The Ministry of Health stressed the need to educate traditional Healers on basic disease control methods during outbreaks."
7850860068,general_medical_trend,Romanian health minister aims to limit antibiotic use due to danger of bacterial resistance,"Health minister Alexandru Rafila warns of danger of antibiotic resistance in bacterial infections. He wants to make it more difficult to release antibiotics, including in emergency situations. Half of the global consumption of antibiotics is in the veterinary sector, he says. Rafila: Bacteria's ability to adapt to antibiotics is extraordinarily high, and half of the world's consumption of such drugs is in veterinary sector. The consumption of products containing antibiotics generates resistance to them, the official emphasized, warning that bacteria in the enviro could become life-threatening."
7850892513,general_medical_trend,Vaccination for COVID-19 subvariant available in Shanghai,"First batch of COVID-19 vaccines against XBB subvariants of Omicron is available at select neighborhood health centers and hospitals in Shanghai. Weikexin is a trivalent (XBB.1.5BA.5Delta) protein vaccine for adults produced by WestVac Biopharma in Chengdu, Sichuan Province. Those eligible for the new vaccination are the elderly over the age of 60, as well as those between the ages of 18 and 59."
2023-11-168044331,general_medical_trend,News release: Health needs to be front and centre of national plans to fight climate change - Agenparl,"Climate change is already harming human health and wellbeing. Only climate policies driven by health outcomes will result in the action needed to save lives, prevent disease, and build healthier, fairer societies. Significant progress has been made in the integration of health into nationally determined contributions (NDCs) and long-term low emissions and development strategies. 91 of the available NDCs now include health considerations, compared to 70 of those reporting in 2019. The health of humans and our planet are inextricably linked, and rapid action is needed urgently to protect both."
2023-11-168158356,general_medical_trend,The Covid Doctrine,"The Covid-Doctrine is a completely arbitrary set of principles that were laughably modeled around China's early Covid policies. The policies created for Covid had no resemblance to existing Pandemic Plans drafted by the CDC and WHO. These were not time-tested strategies...they were invented in the Spring of 2020. Yet they got them all so correct that nothing has changed in two years? Here comes Omicron! What should we do? Let us test our way out of the pandemic...yeah, that is the ticket!"
7851560034,general_medical_trend,NF-B2 defects in autoimmunity - Nature Immunology,"Previous studies have linked autoantibodies that target type I interferons (IFNs) to severe sequelae after SARS-CoV-2 virus infection. NFKB2 encodes p100, which functions as an inhibitor of the non-canonical NF-B signaling pathway. upstream receptor signaling triggers phosphorylation and cleavage of p100 to p52 (a positive regulator), which then transmigrates to the nucleus to initiate target gene expression. The authors link these NF KB2 mutations to defects in thymic stromal cells, in particular impaired maturation and reduced frequencies of AIRE-expressing cells."
7851703155,general_medical_trend,What You Should Know About the 2024 Adult Vaccine Schedule,"The 2024 adult immunization schedule includes updated recommendations for the respiratory syncytial virus (RSV), mpox, COVID-19, and meningitis. The mpox vaccine (Jynneos) was added to the Immunization schedule for adults 18 and older with certain sexual risk factors. The new schedule also reflects the updated guidance on Pfizer's new pentavalent meningococcal vaccine, called Penbraya. The vaccine is the first one to target five bacterial strains that can causeMeningitis and blood poisoning."
2023-11-167479467,general_medical_trend,"COVID, flu vaccines now available in Huron-Perth","As of October 30, the COVID-19 XBB vaccine and the influenza vaccine (flu shot) are available to everyone aged six months and older. Individuals can receive their next dose if it has been a recommended six months since their last dose. Public Health officials say it is safe and convenient to receive both a COVID19 vaccine and a flu shot at the same time. The vaccines are available through participating pharmacies, some primary care providers, and public health unit clinics. Clinics are taking place across Huron and Perth in November."
7850367581,general_medical_trend,"AMOXICILLIN powder, for suspension A-S Medication Solutions","Amoxicillin for oral suspension, in combination with clarithromycin plus lansoprazole as triple therapy. Eradication of H. pylori has been shown to reduce the risk of duodenal ulcer recurrence. To reduce the development of drug-resistant bacteria, amoxicillin should be used only to treat infections that are proven or strongly suspected to be caused by bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy."
7852114838,general_medical_trend,No Better Than Water - Popular Hospital Disinfectant Ineffective Against Common Superbug,"Primary chlorine disinfectant used in hospitals fails to eliminate the leading because of antibiotic-associated illness in healthcare settings worldwide. The study shows that Clostridioides difficile spores, also known as C. different, remain completely unaffected despite being treated with high concentrations of bleach used in many hospitals. In fact, chlorine-based chemicals are no more effective than plain water in disinfecting surfaces against these spores. The authors say susceptible people working and being treated in clinical settings might be unknowingly placed at risk of contracting the superbug."
2023-11-167974638,general_medical_trend,"IBD and IBS, diseases with similar names but very different","Inflammatory Bowel Disease (IBD) and Irritable bowel syndrome (SII) have very similar names. Because of their similarity, many times people outside the health field confuse them. IBD is made up of a group of autoimmune diseases that includes ulcerative colitis and Crohn's disease. IBS is an intestinal disorder in which the digestive organs appear normal but do not function as they should. For most people it is a chronic disease in which symptoms range from mild to severe, sometimes even disappearing."
7851265255,general_medical_trend,No 'mystery dog respiratory illness' cases reported in Washington - ExBulletin,"Dr. Amber Itle said these reports could possibly be attributed to underlying causes of disease. ""Every year, we actually do get reports of, you know, localized outbreaks of disease,"" she said. But so far here in Washington, we have only had two reports from private-sector veterinarians, she added. ""From what we can tell, they have not had full workups,"" Itle says. ""Even those cases ... we have been able to identify other underlying causes,"" she says."
2023-11-168181331,general_medical_trend,Predictive Value of Skeletal Muscle Function Test Combined with Climbi  COPD,"Study was conducted from June 2022 to July 2023 at West China Hospital of Sichuan University. 335 COPD patients with lung cancer who underwent surgery. Patients were divided into two groups based on the occurrence of postoperative cardiopulmonary complications. Logistic regression analysis was performed to evaluate the predictive power of each parameter. Among the enrolled patients, 103 (30.7) developed postoperativeCardiopul pulmonary complications. Significant differences were observed between the two groups in terms of quadriceps strength, respiratory muscle strength, 6MWD, smoking history, and BMI."
7851702812,general_medical_trend,We need policies: Researcher calls antimicrobial resistance stakeholders to action - MyJoyOnline,"Antimicrobial resistance (AMR) is one of the top ten (10) global public health threats currently facing humanity. Misuse and overuse of antibiotics in healthcare, agriculture, and animal husbandry contribute significantly to this crisis. We must address this misuse through education, better prescribing practices, and enhanced stewardship. It is not just about reducing antibiotic use, it is a call to action for governments, healthcare professionals, researchers, and the public to work together. Dr. Wiafe Akenten is calling for policies to tackle AMR."
7850272172,general_medical_trend,Respiratory medicines sales up 20  Ahmedabad News - Times of India,"Sales of anti-infectives and medicines for respiratory illnesses have increased by 20 compared to the same month last year. Changing weather is a main reason for the spike in infections. Reckless consumption of antibiotics and anti-isthamines without prescriptions is also contributing to the increase in drug sales. The rise in infections, allergies, and respiratory illnesses in Ahmedabad during November is attributed to factors such as pollution, smog, temperature differences, and dust, according to Pharmarack data.."
2023-11-167680947,general_medical_trend,Antibodies as pathogenic factors and biomarkers in rheumatoid arthritis,"The most common autoimmune disease to afflict the joints is rheumatoid arthritis (RA), affecting nearly 1 of the world population, predominantly women. One of the hallmarks of RA is the presence of autoantibodies, often observed in serum several years before any symptoms of disease. The ACPA have greatly aided in diagnosing RA in many patients. Yet their function and origin are still not known. Nevertheless, a subset of patients still lacks a specific biomarker. All studies in this thesis have autoantIBodies in arthritis as a common theme, and four of them use a bead-based multiplex platform."
7851817461,general_medical_trend,COVID-19 may cause brain fog by forming 'zombie' cells. Scientists found drugs that may reverse it,"Australian scientists may have found a way to reverse the brain's premature aging caused by COVID-19. The virus hastens the accumulation of 'zombie' or senescent cells, which are typically associated with natural aging. Senescent cells are known to drive tissue inflammation and degeneration, leaving patients exposed to cognitive impairments like brain fog and memory loss. The researchers identified four drugs that effectively cleared away these harmful cells: navitoclax, ABOUT-737, fisetin, an."
2023-11-168692167,general_medical_trend,Hot weather triggers amoebic meningitis warning,"Amoebic meningitis is a rare but deadly infection linked to warm, fresh water sources. It is caused by a type of organism called Naegleria fowleri amoeba which, if forced up the nose in warm fresh water, may cause inflammation and destruction of brain tissue. WA Health's Managing Scientist - Water, Mr Richard Theobald, said this type or organism could grow in freshwater bodies such as lakes, rivers, and farm dams. Western Australians should assume that any water in hot weather could contain this infection and take precautions."
7851066973,general_medical_trend,Family holiday ruined after dad struck down by stomach flu in Egypt,"Ciaran O'Donnell needed two blood tests and four different IV drips. 48-year-old was struck down with stomach pains, diarrhoea and lethargy. He was diagnosed with gastroenteritis - an inflammation of the stomach and intestines. The family booked the seven-day getaway to Pharaoh Azur Resort with Holiday Gems Limited and have instructed serious injury lawyers at Irwin Mitchell to investigate the illness. Ciaran said: 'The holiday was ruined and even on returning to the hotel, I was in no fit state to take part in anything'"
2023-11-168672227,general_medical_trend,Label: AUROVELA FE- norethindrone acetate and ethinyl estradiol and ferrous fumarate kit,"Oral contraceptives, also known as birth control pills or the pill, are taken to prevent pregnancy. The most common side effects are nausea, vomiting, bleeding between menstrual periods, weight gain, breast tenderness, and difficulty wearing contact lenses. For most women oral contraceptives are also free of serious or unpleasant side effects. For the majority of women, oral contraceptives can be taken safely. But there are some women who are at high risk of developing certain serious diseases that can be life-threatening or may cause temporary or permanent disability."
2023-11-167789537,general_medical_trend,Advances in Bacteria and Cancer,"Advances in Bacteria and Cancer is published by the Division of Gastroenterology, Hepatology and Nutrition, Vanderbilt University Medical Center, Nashville, Tennessee 37232-0252. We will publish original articles and reviews on all types of cancer. Manuscripts should be submitted online at www.mdpi.com by registering and logging in to this website. All submissions that pass pre-check are peer-reviewed. Accepted papers will be published continuously in the journal (as soon as accepted) and will be listed on the special issue website."
7850730033,general_medical_trend,COPD vs Asthma: Pulmonologist explains how to differentiate symptoms,"Asthma and chronic obstructive pulmonary disease (COPD) are the respiratory conditions that majorly affect the lungs. Both conditions involve airway swelling that makes the breathing process difficult. 40 per cent of the people who have COPD also suffer from asthma. But how to differentiate between the both? Dr Sagar C. Consultant, Pulmonology Narayana Health City Bangalore said, Distinguishing COPD from asthma requires recognizing the nature of airflow limitation. It is the contrast between irreversible structural changes and temporary airway spasms that defines their disparate paths."
7852122660,general_medical_trend,A small triumph over a big sensory deficit post COVID-19,"A small 10-minute minimally invasive procedure could restore the sense of smell in patients with long COVID. Long-term anosmia and parosmia are known as late sequelae of COVID-19. Patients can develop a distaste for foods and drinks they used to enjoy. The results of the study are to be presented at the upcoming meeting of the Radiological Society of America in Washington, D.C., on November 14. The study's lead author, Adam C. Zoga, M.D., M.B.A., is a professor of musculoskeletal radiology at Jefferson Health in Philadelphia, Pennsylvania."
7850418655,general_medical_trend,GMCH doctors save day-old baby suffering from brain infection  - Times of India,"The couple were blessed with the child on October 23, after five years of marriage and two miscarriages. Their joy was shattered when the baby, born with low birth weight, stopped taking feed and suffered uncontrollable convulsions. Later, the baby was diagnosed with meningitis, a severe infection of the brain. Investigations revealed deficiency of Vitamin D3 and calcium. The baby responded to our line of treatment and started taking feed from mother, said Dr Abhishek Madhura, incharge of NICU."
7851258824,general_medical_trend,Mitral Valve Prolapse: Is It Dangerous?,"Mitral valve prolapse occurs when the mitral valve between the heart's left atrium and left ventricle does not close properly. In some cases, failure of the valves to close tightly allows blood to flow backward through the heart, known as mitral regurgitation. Most cases of mitral valves prolapse are not serious and do not cause symptoms. However, it raises the risk of more serious complications and may require treatment with medications or surgery to repair or replace the valve."
7851622877,general_medical_trend,High-throughput screening of genetic and cellular drivers of syncytium formation induced by the spike protein of SARS-CoV-2 - Nature Biomedical Engineering,"We aimed at establishing high-throughput systems to profile the syncytium-forming potential systematically and quantitatively across sender and receiver cell variants. To visualize cell-cell fusion, we adapted the green fluorescent protein (GFP)-split complementation system. We created a HEK293T sender cell line stably expressing the spike protein with GFP11-P2A-mCherry, as well as a receiver A549 cell line expressing ACE2, GFP1-10 and blue fluorescent protein."
7851956593,general_medical_trend,Decalogue of antibiotic misuse in doctors,"Antibiotics are designed to combat infections caused by bacteria in humans and animals. Despite its high effectiveness, this type of medicines are not always used in an appropriate way. The biggest problem occurs when they are ingested for any discomfort. Currently, pathogens are becoming more resistant, which has caused higher doses to be needed. There are even some medications that no longer work as they did a few decades ago. By 2050 antimicrobial resistance will be the leading because of mortality on the planet. If the predictions are true, in the future any infection will be fatal because medications will no longer be useful."
7850432872,general_medical_trend,Study Suggests Cancer Drug Potential in Treating Inflammatory Diseases like Gout and Heart Conditions,"Scientists at the Victor Phillip Dahdaleh Heart and Lung Research Institute at Cambridge have found a molecule that helps NLRP3 respond. This molecule is known as PLK1. It is involved in a number of processes within the body, including helping organise tiny components of our cells known as microtubules cytoskeletons. These behave like train tracks inside the cell, allowing important materials to be transported from one part of the cell to another. Dr Xuan Li from the Department of Medicine at the University of Cambridge, the study's senior author, said: If we can get in there, we can prevent many common diseases."
7850765542,general_medical_trend,Bihar: Diseases Waiting to Strike as Biomedical Waste Dumped in Fields of Supaul  NewsClick,"In Bihar, low awareness about biomedical waste has led to the disposal of hazardous material in agricultural fields. Even scrap dealers in towns are recycling and selling biomedical waste, which poses a high risk of infection. Cattle and stray animals are more prone to diseases as they feed on littered garbage that has biomedical waste mixed in it, Dr Om Prakash Jha, a practising doctor from the neighbouring Saharsa district, told 101Reporters. Unlike cities, villages do not suffer from land scarcity."
7851204224,general_medical_trend,"Revealing Complex Mechanisms, Immune Influences in Osteoarthritis","Osteoarthritis is a condition where cartilage gradually breaks down, and joint bones are exposed to each other. Currently, there is no curative treatment. Treatment is limited to lifestyle changes, pain relief, and in some cases, surgical interventions. Genetics is an important risk factor. There is a hereditary component when it comes to osteoarth arthritis, with heritability rates of 70 in the spine and 30 in the knees. Genetic factors also affect cellular mechanisms, including those in the immune system."
7851349191,general_medical_trend,Manipal TRUtest starts operations in Bangladesh,"Manipal TRUtest has started operations in Bangladesh to provide advanced and accurate pathology test services. The company will pay special focus on cancer screening and infection testing. As part of the Bangladesh launch, the company is conducting three CMEs in the form of scientific seminars in Dhaka. The first CME on 'Genetic Testing in Cancer Diagnosis, Treatment and Management' was held recently and another scientific seminar was held on Wednesday. Dr Swarnalatha Daram, PhD was the keynote speaker at the event and Dr (Capt) Sandeep Sharma was the special guest at the other scientific seminar."
7851489741,general_medical_trend,Scientists unravel why skin conditions like eczema lead to itching. New research says...,"Harvard Medical School's researchers have found that the bacterium can activate nerve cells in mice directly. One reason which is known to cause itching is inflammation which tends to get worse if people continue to scratch and their skin is damaged. In the new study, it was found that once S. aureus got into the skin of the mouse, it released an enzyme known as V8. It turns out, the bacteria were directly acting on nerve fibres that produce itch, said a co-author of the study."
7851695524,general_medical_trend,Air Pollution: Can Rising Pollutants Increase The Risk of Pneumonia? Here is What we Know,"Pneumonia is a respiratory infection that inflames the air sacs in one or both lungs. It can be caused by various infectious agents, including bacteria, viruses and fungi. Emerging evidence suggests that air pollution may also play a role. As we deal with the problems of pollution, it is crucial to understand and find solutions for how it affects our breathing and the risk of infections like pneumonia. This way, we can take better care of our health and the health of everyone around us."
7851829949,general_medical_trend,Children's hospitals under pressure as respiratory cases rise 36pc in a week,"RSV cases increased by 36 per cent last week compared with the previous week. The vast majority - 507 - are in children aged up to 14. Cases among over 65-year-olds have also ticked up. Some 284 people were hospitalised with the virus, as bad as at any point last winter. Flu infections remain low and stable, with 64 cases last week. Just 11.5 per cent of healthcare staff have availed of a Covid-19 booster, while 24.3 per cent have received the flu vaccine."
7852032133,general_medical_trend,From pandemic to endemic: What is next for COVID-19 in Singapore?,"87 per cent of people believe that COVID-19 poses a medium, low or very low risk to their health. Around one-third of all respondents no longer see the virus as a threat. This apparent complacency among the medically vulnerable regarding vaccinations has been a source of concern for local experts. Those who are elderly, immunocompromised or have chronic medical conditions are more susceptible to severe infections. Having high vaccination coverage not only reduces the emergence of new variants, it also reduces the chances of the virus spreading."
7852078822,general_medical_trend,"Hong Kong Hospital Authority warns of superbugs, adopts AI to curb antibiotic use","Number of patients carrying vancomycin-resistant enterococci and Candida auris has increased in first three quarters of 2023, Dr Raymond Lai says. AI-driven pilot scheme to analyse clinical data and determine whether antibiotics are necessary for treatment. MDROs, also known as superbugs, are microorganisms that have become resistant to certain antimicrobials, such as antibiotics and antifungals. They are the result of overprescription and improper use of such medicines."
2023-11-167488556,general_medical_trend,Study finds growing evidence of link between ultraprocessed food and cancer,"Eating ultraprocessed food was associated with a higher risk of developing cancers of the upper digestive tract. In the United States, a 2019 study estimated some 71 of the food supply may be ultra processed. Ultraprocessed foods contain ingredients never or rarely used in kitchens, or classes of additives whose function is to make the final product palatable or more appealing, according to the Food and Agriculture Organization of the United Nations. The study adds to a growing pool of evidence suggesting a link between UPFs and cancer risk, an expert says."
2023-11-168672107,general_medical_trend,DailyMed - MOXIFLOXACIN HYDROCHLORIDE tablet,"Moxifloxacin Tablets can cause serious side effects that can happen at the same time and could result in death. If you get any of the following side effects, you should stop taking MoxifLoxacins and get medical help right away. Tendon problems can happen in people who do not have the above risk factors when they take MoxIfLoxAcins. Talk with your healthcare provider about whether you should continue to take MxLoxAins Tablets."
7852177478,general_medical_trend,Study reveals the people most likely to die from sepsis,"New study analysed NHS data on 224,000 cases of sepsis in England. Experts at the University of Manchester found people from the most deprived communities were 80 per cent more likely to develop the condition. People from deprived backgrounds, along with patients with chronic kidney disease and chronic liver disease were the groups that had an increased risk of dying. Study co-author Dr Colin Brown said: 'Severe infections can impact anyone, but our data is increasingly highlighting the complex interplay between socioeconomic status and underlying medical conditions'"
7851408765,general_medical_trend,3D reconstructions of parasite development and the intracellular niche of the microsporidian pathogen Encephalitozoon intestinalis - Nature Communications,"We used SBF-SEM to obtain 3D snapshots of E. intestinalis-infected host cells. We used a fluorescent DNA dye (DRAQ5), which stains parasites of all developmental stages, and a fluorescent chitin dye (calcofluor white) to detect parasites at more mature developmental stages. At all the time points analyzed, at least 50 of cells were infected (Fig. 1B, C) Data suggest that 12-24 hpi time points provide information on early parasite development. We therefore decided to image infected cells at 24 hpi and 48 hpi."
7851013493,general_medical_trend,Ischemic stroke after COVID-19 bivalent vaccine administration in patients aged 65 years and older in the United States - npj Vaccines,"There was reduced hazard of an IS encounter diagnosis in the Pfizer bivalent cohort compared to the matched monovalent cohort at 1-21- and 22-42-days post-administration. There was no difference in the hazard of first-time IS encounter diagnoses between the Pfizers and the Moderna bivalent cohorts at either timepoint. Patients with prior stroke are at high risk for subsequent stroke due to inflammatory and vascular factors that severe COVID-19 may further exacerbate, whereas patients without prior stokes are at lower risk."
7850488592,general_medical_trend,Parasitism and the retrotransposon life cycle in plants: a hitchhiker's guide to the genome - Heredity,"LTR (long terminal repeat) retrotransposons are the main components of higher plant genomic DNA. They have shaped their host genomes through insertional mutagenesis and by effects on genome size, gene expression and recombination. These Class I transposable elements are closely related to retroviruses such as the HIV by their structure and presumptive life cycle. Here, we examine what is known of the retro transposon life cycle in plants, and in that context discuss the role of parasitism and complementation."
7851524409,general_medical_trend,FNPs Role in Addressing the Health Impact of Environmental Factors,"Family nurse practitioners (FNPs) are a crucial element of the United States health system. One of the areas where FNPs have a large amount of influence is on patients' environmental health. According to the Office of Disease Prevention and Health Promotion, roughly 12 million people across the globe die each year because they work or live in unhealthy environments. In this article, we will explore the ways FNPs are involved in assessing and addressing the impact of environmental factors on the health of individuals and families."
2023-11-168672242,general_medical_trend,"DailyMed - MAXITROL- neomycin sulfate, polymyxin b sulfate and dexamethasone suspension"," MAXITROL (neomycin and polymyxin B sulfates and dexamethasone ophthalmic suspension) is contraindicated in most viral diseases of the cornea and conjunctiva. Prolonged use of corticosteroids may result in glaucoma with damage to the optic nerve, defects in visual acuity and fields of vision, and in posterior subcapsular cataract formation. Use of ocular steroids may prolong the course and exacerbate the severity of many viral infections of the eye."
7851667249,general_medical_trend,WHO demands answers from China about pneumonia outbreak: report,"The WHO issued the official information request after reports surfaced about undiagnosed clusters of pneumonia. The request itself is fairly routine, but it is relatively rare for the United Nations agency to do so publicly. Chinese health officials and state media reported the surge in bacterial pneumonia and other flu-like diseases that are specifically hitting children. But Chinese authorities claim the illnesses have appeared in such great numbers in part because the nation lifted its severe COVID-19 controls, which mitigated the spread of other respiratory sicknesses."
7850301800,general_medical_trend,Doctors recommend new RSV vaccine as winter approaches,"Respiratory Syncytial Virus is a potentially dangerous, highly contagious virus. The RSV vaccine approved by the FDA in August is called Abrysvo. There is a good chance COVID-19, the flu, and RSV will overlap in the coming months. Doctors recommend pregnant women get the vaccine because they can pass that protection on to their baby.""We are hoping it is going to really cut down in hospitalizations as well as complications like pneumonia or even death,"" said Dr. Jeremy Cauwels."
7851040053,general_medical_trend,Antibiotic Breakthrough - Researchers Create New Molecule To Tackle Antimicrobial Resistance,"Researchers at Maynooth University have developed a new molecule to combat drug-resistant bacteria. Antimicrobial resistance (AMR) is a phenomenon where bacteria, viruses, fungi, and parasites evolve over time, becoming immune to medications. This resistance makes infections more difficult to cure, elevating the risk of prolonged illness and mortality. Finding new methods to eradicate bacteria has become a critical scientific priority. The research is described in the prestigious journal Chem, to coincide with World AMR Awareness Week which runs from 18-24 November."
7851087991,general_medical_trend,"Pneumonia, diarrhoea major causes of infant mortality, says paediatrician - Healthwise","Pneumonia, along with malaria and diarrhoea are the leading causes of death among children under the age of five years. The major causes of pneumonia among under five children are malnutrition, lack of extensive breastfeeding, pollution, congestion among others. World Pneumonia Day is annually celebrated on November 12 to raise awareness about the disease and proffer solutions to mitigating its spread. The day has Defeat Pneumona: Every Breath Count, Every Action Matters as its theme for 2023. In short, cold is not even among the risk factors that because pneumonia."
7851216132,general_medical_trend,Expert identifies major causes of infant mortality -- Expert ,"Dr. Ogenetega Idaboh said pneumonia, malaria and diarrhoea are the leading causes of death among children under five years. She said this in a paper presentation at an event to mark 2023 World Pneumonia Day in Asaba, Delta State. The day is annually celebrated on November 12 to raise awareness about the disease and proffer solutions to mitigating its spread. According to the Doctor, cold does not because pneumonia as widely believed. The major causes of pneumonia among under five children are malnutrition, lack of extensive breastfeeding, pollution, congestion among others."
7850309095,general_medical_trend,8 ways older adults can reduce loneliness and social isolation,"The COVID-19 pandemic reduced social connectedness for everyone, but older adults were particularly hard hit. One in three adults aged 50 to 80 reported feeling socially isolated from others in the past year. Chronic feelings of loneliness can be as damaging to our health as smoking 15 cigarettes a day or having six drinks a day. Increasing social connection comes with enormous health benefits, including decreased risk of cardiovascular disease, stronger immunity, increased longevity, higher self-esteem and overall better social, emotional and physical wellbeing."
7851026799,general_medical_trend,Little known sign on your fingertips could be warning of silent killer,"Pneumonia is an illness most dangerous to vulnerable people including the old and very young. It occurs when the lungs become inflamed, which is usually caused by an infection such as flu. Some types of pneumonia can actually be contagious, if infected cough, sneeze or talk, sending respiratory droplets into the air that are then breathed in by others. Health bodies across the world have voiced concerns as a surge in pneumonia cases among children has been reported in China. It has now reached the stage where the World Health Organisation (WHO) has made an official request to Chinese authorities for detailed information on the outbreak."
7852080590,general_medical_trend,Patients with existing health issues are at a higher risk of sepsis,"Sepsis is a life-threatening condition in which the body overreacts to an infection and starts attacking its own tissues and organs. The latest research into the illness is led by team at University of Manchester. Those from the most deprived communities were 80 per cent more likely to develop sepsis than counterparts in the wealthiest areas. Higher risks were seen in relation to cancer, diabetes, smoking and weight issues. The Mail has been campaigning for better diagnosis and treatment of c. The UK Sepsis Trust said it affee"
